,District,Year-Month,CommName,Year,Month,Arrivals,Model,Weighted_Modal
1308,Nirmal,2019-12-01,Paddy,2019,Dec,5760.0,1835.0,1835.0
1309,Nizamabad,2015-01-01,Maize,2015,Jan,72.0,1450.0,1450.0
1310,Nizamabad,2015-01-01,Paddy,2015,Jan,1420.0,1100.0,1100.0
1311,Nizamabad,2015-11-01,Maize,2015,Nov,2053.0,1432.157894736842,1415.3468095470043
1312,Nizamabad,2015-11-01,Onions,2015,Nov,27.0,1595.5,1641.0
1313,Nizamabad,2015-11-01,Paddy,2015,Nov,41913.0,1460.3333333333333,1435.9211123835883
1314,Nizamabad,2016-04-01,Cotton,2016,Apr,105.0,3825.0,3816.6666666666665
1315,Nizamabad,2016-04-01,Maize,2016,Apr,130.0,1290.0,1305.3846153846155
1316,Nizamabad,2016-04-01,Paddy,2016,Apr,5010.0,1437.0833333333333,1435.62874251497
1317,Nizamabad,2016-05-01,Cotton,2016,May,70.0,4290.0,4290.0
1318,Nizamabad,2016-05-01,Paddy,2016,May,3360.0,1425.625,1429.5684523809523
1319,Nizamabad,2016-06-01,Maize,2016,Jun,380.0,1370.0,1370.0
1320,Nizamabad,2016-06-01,Paddy,2016,Jun,1153.0,1413.3333333333333,1431.292281006071
1321,Nizamabad,2016-09-01,Maize,2016,Sep,265.0,1405.0,1417.9245283018868
1322,Nizamabad,2016-10-01,Cotton,2016,Oct,220.0,4286.666666666667,4314.090909090909
1323,Nizamabad,2016-10-01,Maize,2016,Oct,115472.59999999999,1374.7045454545455,1394.3102952561908
1324,Nizamabad,2016-10-01,Paddy,2016,Oct,19422.0,1416.5,1389.0194109772424
1325,Nizamabad,2016-11-01,Cotton,2016,Nov,850.0,4072.8888888888887,4059.4823529411765
1326,Nizamabad,2016-11-01,Maize,2016,Nov,18512.0,1354.9268292682927,1358.0897255834054
1327,Nizamabad,2016-11-01,Paddy,2016,Nov,118161.79999999999,1352.893115942029,1284.060653132682
1328,Nizamabad,2016-12-01,Cotton,2016,Dec,365.0,4160.0,4160.0
1329,Nizamabad,2016-12-01,Maize,2016,Dec,1337.0,1311.8,1305.4771877337323
1330,Nizamabad,2016-12-01,Onions,2016,Dec,7.0,1100.0,1100.0
1331,Nizamabad,2016-12-01,Paddy,2016,Dec,113770.59999999999,1477.4780701754387,1463.0723991962775
1332,Nizamabad,2017-01-01,Cotton,2017,Jan,470.0,4160.0,4160.0
1333,Nizamabad,2017-01-01,Maize,2017,Jan,334.0,1310.5714285714287,1245.38622754491
1334,Nizamabad,2017-01-01,Onions,2017,Jan,67.0,1100.0,1100.0
1335,Nizamabad,2017-01-01,Paddy,2017,Jan,35982.0,1534.888888888889,1529.1026068589852
1336,Nizamabad,2017-02-01,Cotton,2017,Feb,770.0,4032.5555555555557,4107.0
1337,Nizamabad,2017-02-01,Maize,2017,Feb,1487.0,1307.142857142857,1117.6301277740417
1338,Nizamabad,2017-02-01,Onions,2017,Feb,2962.0,1274.3666666666666,1186.535786630655
1339,Nizamabad,2017-02-01,Paddy,2017,Feb,8483.0,1551.8285714285714,1458.0613776572752
1340,Nizamabad,2017-03-01,Cotton,2017,Mar,1160.0,4062.3076923076924,4080.301724137931
1341,Nizamabad,2017-03-01,Maize,2017,Mar,6076.0,1365.0454545454545,1371.079163923634
1342,Nizamabad,2017-03-01,Onions,2017,Mar,6850.0,1100.0,1100.0
1343,Nizamabad,2017-03-01,Paddy,2017,Mar,5805.0,1471.7,1503.2336778639103
1344,Nizamabad,2017-04-01,Cotton,2017,Apr,360.0,4256.666666666667,4241.666666666667
1345,Nizamabad,2017-04-01,Maize,2017,Apr,10687.0,1410.1951219512196,1395.4133058856555
1346,Nizamabad,2017-04-01,Onions,2017,Apr,1412.0,1100.0,1100.0
1347,Nizamabad,2017-04-01,Paddy,2017,Apr,179118.7999999999,1454.3145161290322,1494.1002051897026
1348,Nizamabad,2017-05-01,Maize,2017,May,2293.0,1422.8636363636363,1444.7562145660706
1349,Nizamabad,2017-05-01,Onions,2017,May,7.0,1100.0,1100.0
1350,Nizamabad,2017-05-01,Paddy,2017,May,101325.59999999999,1340.5925925925926,1302.8891224593456
1351,Nizamabad,2017-06-01,Maize,2017,Jun,364.0,1356.5,1340.6016483516485
1352,Nizamabad,2017-06-01,Paddy,2017,Jun,9693.0,1406.3939393939395,1406.971474259775
1353,Nizamabad,2017-07-01,Maize,2017,Jul,121.0,1439.5,1447.0867768595042
1354,Nizamabad,2017-07-01,Paddy,2017,Jul,1413.0,1408.4097222222224,1390.182708185893
1355,Nizamabad,2017-08-01,Maize,2017,Aug,183.0,1381.6,1385.9125683060108
1356,Nizamabad,2017-08-01,Paddy,2017,Aug,749.0,1437.0555555555557,1453.9158878504672
1357,Nizamabad,2017-09-01,Maize,2017,Sep,15299.0,1283.32,1247.1527550820315
1358,Nizamabad,2017-09-01,Paddy,2017,Sep,574.0,1421.75,1480.1550522648083
1359,Nizamabad,2017-10-01,Maize,2017,Oct,25139.5,1355.1304347826087,1297.3942799180572
1360,Nizamabad,2017-10-01,Paddy,2017,Oct,6114.5,1490.2857142857142,1484.835800147191
1361,Nizamabad,2017-11-01,Maize,2017,Nov,2508.0,1169.1764705882354,1180.1949760765551
1362,Nizamabad,2017-11-01,Paddy,2017,Nov,27514.0,1721.3676470588234,1712.507626420489
1363,Nizamabad,2017-12-01,Maize,2017,Dec,2696.0,1178.2727272727273,1218.2818991097922
1364,Nizamabad,2017-12-01,Onions,2017,Dec,9.0,1551.0,1551.0
1365,Nizamabad,2017-12-01,Paddy,2017,Dec,12574.0,1719.0833333333333,1755.2582776629022
1366,Nizamabad,2018-01-01,Maize,2018,Jan,451.0,1139.4705882352941,1157.270509977827
1367,Nizamabad,2018-01-01,Onions,2018,Jan,2088.0,1745.71875,1520.7892720306513
1368,Nizamabad,2018-01-01,Paddy,2018,Jan,1309.0,1445.95,1507.261395467278
1369,Nizamabad,2018-02-01,Maize,2018,Feb,784.0,1137.75,1134.7308673469388
1370,Nizamabad,2018-02-01,Onions,2018,Feb,3754.0,1149.0,1139.7409429941397
1371,Nizamabad,2018-02-01,Paddy,2018,Feb,170.0,1388.2037037037037,1395.0843137254901
1372,Nizamabad,2018-03-01,Maize,2018,Mar,1018.0,1163.2727272727273,1162.9862475442044
1373,Nizamabad,2018-03-01,Onions,2018,Mar,876.0,1100.0,1100.0
1374,Nizamabad,2018-03-01,Paddy,2018,Mar,47.0,1460.8,1393.2978723404256
1375,Nizamabad,2018-04-01,Cotton,2018,Apr,185.0,5145.0,5133.243243243243
1376,Nizamabad,2018-04-01,Maize,2018,Apr,3504.0,1283.1764705882354,1297.9146689497718
1377,Nizamabad,2018-04-01,Onions,2018,Apr,109.0,1100.0,1100.0
1378,Nizamabad,2018-04-01,Paddy,2018,Apr,159860.39999999997,1536.986111111111,1572.7293782575296
1379,Nizamabad,2018-05-01,Maize,2018,May,1486.0,1185.764705882353,1207.0235531628532
1380,Nizamabad,2018-05-01,Paddy,2018,May,51965.0,1496.280487804878,1431.4822188011162
1381,Nizamabad,2018-06-01,Maize,2018,Jun,124.0,1201.3,1195.0806451612902
1382,Nizamabad,2018-06-01,Paddy,2018,Jun,1642.0,1361.375,1432.5706455542022
1383,Nizamabad,2018-07-01,Maize,2018,Jul,29.0,1163.0,1145.6206896551723
1384,Nizamabad,2018-07-01,Paddy,2018,Jul,323.0,1267.0,1394.171826625387
1385,Nizamabad,2018-08-01,Maize,2018,Aug,263.0,1175.875,1135.1939163498098
1386,Nizamabad,2018-08-01,Paddy,2018,Aug,953.0,1364.409090909091,1391.8048268625394
1387,Nizamabad,2018-09-01,Maize,2018,Sep,3072.0,1296.2857142857142,1293.5325520833333
1388,Nizamabad,2018-09-01,Paddy,2018,Sep,491.0,1375.076923076923,1489.214867617108
1389,Nizamabad,2018-10-01,Maize,2018,Oct,7096.0,1417.0666666666666,1449.0190248027056
1390,Nizamabad,2018-10-01,Onions,2018,Oct,15.0,1100.0,1100.0
1391,Nizamabad,2018-10-01,Paddy,2018,Oct,129243.59999999998,1646.6291666666668,1744.3856227052377
1392,Nizamabad,2018-11-01,Maize,2018,Nov,2539.0,1433.9411764705883,1433.5687278456085
1393,Nizamabad,2018-11-01,Onions,2018,Nov,32.0,1100.0,1100.0
1394,Nizamabad,2018-11-01,Paddy,2018,Nov,93043.59999999999,1726.4794573643412,1720.1646484372202
1395,Nizamabad,2018-12-01,Maize,2018,Dec,691.0,1562.0,1536.39507959479
1396,Nizamabad,2018-12-01,Onions,2018,Dec,266.0,1171.6666666666667,1239.0225563909773
1397,Nizamabad,2018-12-01,Paddy,2018,Dec,16441.0,1742.1333333333334,1759.9360207205564
1398,Nizamabad,2019-01-01,Maize,2019,Jan,89.0,1779.375,1775.5280898876404
1399,Nizamabad,2019-01-01,Onions,2019,Jan,1103.0,1100.0,1100.0
1400,Nizamabad,2019-01-01,Paddy,2019,Jan,2710.0,1778.7263157894738,1730.534003690037
1401,Nizamabad,2019-02-01,Maize,2019,Feb,246.0,1795.3076923076924,1794.418699186992
1402,Nizamabad,2019-02-01,Onions,2019,Feb,2512.0,1283.9411764705883,1219.5031847133757
1403,Nizamabad,2019-02-01,Paddy,2019,Feb,531.0,1675.8717948717947,1670.9259259259259
1404,Nizamabad,2019-03-01,Maize,2019,Mar,1395.0,1881.75,1881.4666666666667
1405,Nizamabad,2019-03-01,Onions,2019,Mar,291.0,1100.0,1100.0
1406,Nizamabad,2019-03-01,Paddy,2019,Mar,55.0,1452.0,1478.0181818181818
1407,Nizamabad,2019-04-01,Maize,2019,Apr,952.0,1977.75,1950.6827731092437
1408,Nizamabad,2019-04-01,Onions,2019,Apr,92.0,1150.1666666666667,1139.2608695652175
1409,Nizamabad,2019-04-01,Paddy,2019,Apr,8779.0,1380.7272727272727,1382.792744048297
1410,Nizamabad,2019-05-01,Maize,2019,May,937.0,1934.6,1913.5368196371398
1411,Nizamabad,2019-05-01,Onions,2019,May,7.0,1275.0,1275.0
1412,Nizamabad,2019-05-01,Paddy,2019,May,11923.0,1470.9545454545455,1466.8048309989097
1413,Nizamabad,2019-06-01,Maize,2019,Jun,203.0,2017.4736842105262,2033.472906403941
1414,Nizamabad,2019-06-01,Paddy,2019,Jun,1959.0,1509.3636363636363,1597.3004083716182
1415,Nizamabad,2019-07-01,Maize,2019,Jul,72.0,2312.0,2326.0138888888887
1416,Nizamabad,2019-07-01,Paddy,2019,Jul,1714.65,1642.0434782608695,1705.1923133000903
1417,Nizamabad,2019-08-01,Maize,2019,Aug,83.0,2344.5,2363.3012048192772
1418,Nizamabad,2019-08-01,Paddy,2019,Aug,1001.0,1666.9285714285713,1725.6298701298701
1419,Nizamabad,2019-09-01,Maize,2019,Sep,6926.0,1857.2142857142858,1881.9943690441814
1420,Nizamabad,2019-09-01,Paddy,2019,Sep,4742.639999999999,1693.735294117647,1745.6555842315674
1421,Nizamabad,2019-10-01,Maize,2019,Oct,78057.59999999998,2006.392857142857,1999.8924729943012
1422,Nizamabad,2019-10-01,Paddy,2019,Oct,6235.0,1640.6333333333334,1548.0716385993048
1423,Nizamabad,2019-11-01,Maize,2019,Nov,85145.39999999997,1739.047619047619,1770.13634324344
1424,Nizamabad,2019-11-01,Paddy,2019,Nov,30162.0,1574.800724637681,1588.216431271136
1425,Nizamabad,2019-12-01,Maize,2019,Dec,8649.0,1828.0,1825.5962539021853
1426,Nizamabad,2019-12-01,Paddy,2019,Dec,21725.0,1650.8275,1662.661872650556
1427,Peddapalli,2015-10-01,Cotton,2015,Oct,4341.6,4075.0,4056.3018242122716
1428,Peddapalli,2015-11-01,Cotton,2015,Nov,19700.5,3892.9411764705883,3904.732417958935
1429,Peddapalli,2015-12-01,Cotton,2015,Dec,39690.549999999996,3969.65,3951.1183663365714
1430,Peddapalli,2016-01-01,Cotton,2016,Jan,36169.0,4281.875,4272.202162072493
1431,Peddapalli,2016-02-01,Cotton,2016,Feb,19812.0,4117.64705882353,4122.292045225116
1432,Peddapalli,2016-03-01,Cotton,2016,Mar,17726.0,4175.0,4170.574297641882
1433,Peddapalli,2016-04-01,Cotton,2016,Apr,6789.0,4442.857142857143,4440.897039328325
1434,Peddapalli,2016-05-01,Cotton,2016,May,1944.0,4550.0,4630.787037037037
1435,Peddapalli,2016-10-01,Cotton,2016,Oct,6771.8,4578.571428571428,4683.50881597212
1436,Peddapalli,2016-11-01,Cotton,2016,Nov,22757.4,4751.428571428572,4736.403104045277
1437,Peddapalli,2016-11-01,Paddy,2016,Nov,3683.4,1510.0,1510.0
1438,Peddapalli,2016-12-01,Cotton,2016,Dec,16437.0,4725.0,4753.011133418507
1439,Peddapalli,2016-12-01,Paddy,2016,Dec,16421.0,1504.111111111111,1503.4230558431277
1440,Peddapalli,2017-01-01,Cotton,2017,Jan,14632.7,5217.777777777777,5267.2109726844665
1441,Peddapalli,2017-01-01,Paddy,2017,Jan,1770.0,1490.0,1494.180790960452
1442,Peddapalli,2017-02-01,Cotton,2017,Feb,36235.85,5245.894736842105,5233.827486315348
1443,Peddapalli,2017-03-01,Cotton,2017,Mar,37150.71,5275.45,5276.941178243969
1444,Peddapalli,2017-04-01,Cotton,2017,Apr,17001.0,5144.214285714285,5120.183765660844
1445,Peddapalli,2017-04-01,Paddy,2017,Apr,16304.2,1510.0,1510.0
1446,Peddapalli,2017-05-01,Cotton,2017,May,5958.0,4849.285714285715,4876.099697885196
1447,Peddapalli,2017-05-01,Paddy,2017,May,74292.79999999999,1509.5348837209303,1509.047552387311
1448,Peddapalli,2017-06-01,Cotton,2017,Jun,1476.5,4764.882352941177,4807.543176430749
1449,Peddapalli,2017-06-01,Paddy,2017,Jun,300.0,1510.0,1510.0
1450,Peddapalli,2017-07-01,Cotton,2017,Jul,37.8,4000.0,4000.0000000000005
1451,Peddapalli,2017-08-01,Cotton,2017,Aug,93.60000000000001,4933.333333333333,4982.692307692308
1452,Peddapalli,2017-10-01,Cotton,2017,Oct,4677.91,3638.181818181818,3734.2039928087543
1453,Peddapalli,2017-11-01,Cotton,2017,Nov,27219.55,4071.409090909091,4034.926190917925
1454,Peddapalli,2017-11-01,Paddy,2017,Nov,44681.6,1589.3939393939395,1589.552388455203
1455,Peddapalli,2017-12-01,Cotton,2017,Dec,23901.96,4641.894736842105,4650.75249644799
1456,Peddapalli,2017-12-01,Paddy,2017,Dec,5414.4,1571.7391304347825,1577.6255910165485
1457,Peddapalli,2018-01-01,Cotton,2018,Jan,17673.684,4550.833333333333,4561.5517624961485
1458,Peddapalli,2018-02-01,Cotton,2018,Feb,17226.04,4174.0,4204.540196121685
1459,Peddapalli,2018-03-01,Cotton,2018,Mar,16790.02,3877.777777777778,3230.6935905972714
1460,Peddapalli,2018-04-01,Cotton,2018,Apr,17226.5,4287.736842105263,4292.881280585145
1461,Peddapalli,2018-04-01,Maize,2018,Apr,3181.0,1395.4545454545455,1412.4331971078277
1462,Peddapalli,2018-04-01,Paddy,2018,Apr,18091.6,1585.3846153846155,1589.3367087488118
1463,Peddapalli,2018-05-01,Cotton,2018,May,7215.4800000000005,4377.4,4360.158891716143
1464,Peddapalli,2018-05-01,Maize,2018,May,8590.0,1425.0,1425.0
1465,Peddapalli,2018-05-01,Paddy,2018,May,18499.78,1583.142857142857,1588.7026872752
1466,Peddapalli,2018-06-01,Cotton,2018,Jun,981.12,4742.35294117647,4708.9579256360075
1467,Peddapalli,2018-06-01,Paddy,2018,Jun,150.0,1590.0,1590.0
1468,Peddapalli,2018-07-01,Cotton,2018,Jul,35.57,4510.666666666667,4419.802642676413
1469,Peddapalli,2018-07-01,Maize,2018,Jul,1590.0,1100.0,1100.0
1470,Peddapalli,2018-08-01,Maize,2018,Aug,1590.0,1100.0,1100.0
1471,Peddapalli,2018-10-01,Cotton,2018,Oct,5511.13,5606.375,5602.952708428217
1472,Peddapalli,2018-10-01,Paddy,2018,Oct,1550.0,1770.0,1770.0
1473,Peddapalli,2018-11-01,Cotton,2018,Nov,15494.06,5392.888888888889,5395.735923315128
1474,Peddapalli,2018-11-01,Paddy,2018,Nov,30300.0,1770.0,1770.0
1475,Peddapalli,2018-12-01,Cotton,2018,Dec,9614.63,5215.0625,5213.218723965458
1476,Peddapalli,2018-12-01,Paddy,2018,Dec,3360.0,1766.0,1767.767857142857
1477,Peddapalli,2019-01-01,Cotton,2019,Jan,13098.76,4918.210526315789,4857.449715850967
1478,Peddapalli,2019-01-01,Paddy,2019,Jan,300.0,1765.0,1763.3333333333333
1479,Peddapalli,2019-02-01,Cotton,2019,Feb,19867.96,4929.555555555556,4960.866935508226
1480,Peddapalli,2019-03-01,Cotton,2019,Mar,21260.88,5355.529411764706,5369.70039339858
1481,Peddapalli,2019-04-01,Cotton,2019,Apr,7133.88,5573.611111111111,5569.448813268516
1482,Peddapalli,2019-04-01,Paddy,2019,Apr,12910.0,1770.0,1770.0
1483,Peddapalli,2019-05-01,Cotton,2019,May,992.46,5371.444444444444,5450.40596094553
1484,Peddapalli,2019-11-01,Cotton,2019,Nov,15293.800000000001,4257.214285714285,4384.90186873112
1485,Peddapalli,2019-11-01,Paddy,2019,Nov,27594.0,1835.0,1835.0
1486,Peddapalli,2019-12-01,Cotton,2019,Dec,12358.5,4908.0,4893.2350204312825
1487,Peddapalli,2019-12-01,Paddy,2019,Dec,7040.0,1780.4166666666667,1815.3267045454545
1488,Rajanna (Sircilla),2016-04-01,Paddy,2016,Apr,2042.4,1450.0,1450.0
1489,Rajanna (Sircilla),2016-05-01,Paddy,2016,May,6633.2,1450.0,1450.0
1490,Rajanna (Sircilla),2016-10-01,Paddy,2016,Oct,3747.6,1510.0,1510.0
1491,Rajanna (Sircilla),2016-11-01,Cotton,2016,Nov,2011.0,4200.0,4390.05469915465
1492,Rajanna (Sircilla),2016-11-01,Paddy,2016,Nov,16980.4,1511.111111111111,1510.8951497020093
1493,Rajanna (Sircilla),2016-12-01,Paddy,2016,Dec,5211.0,1504.375,1501.965457685665
1494,Rajanna (Sircilla),2017-03-01,Paddy,2017,Mar,7.0,1470.0,1470.0
1495,Rajanna (Sircilla),2017-04-01,Paddy,2017,Apr,12227.2,1500.5882352941176,1502.5700078513478
1496,Rajanna (Sircilla),2017-05-01,Paddy,2017,May,63798.2,1493.4285714285713,1498.2167208479236
1497,Rajanna (Sircilla),2017-08-01,Paddy,2017,Aug,7.0,1450.0,1450.0
1498,Rajanna (Sircilla),2017-10-01,Paddy,2017,Oct,7100.599999999999,1590.0,1590.0000000000002
1499,Rajanna (Sircilla),2017-11-01,Paddy,2017,Nov,30206.4,1586.2790697674418,1589.0025954764553
1500,Rajanna (Sircilla),2017-12-01,Paddy,2017,Dec,826.2,1510.0,1510.0
1501,Rajanna (Sircilla),2018-04-01,Paddy,2018,Apr,380.0,1590.0,1590.0
1502,Rajanna (Sircilla),2018-05-01,Paddy,2018,May,29730.9,1590.0,1590.0
1503,Rajanna (Sircilla),2018-07-01,Paddy,2018,Jul,1590.0,1100.0,1100.0
1504,Rajanna (Sircilla),2018-10-01,Paddy,2018,Oct,7822.8,1770.0,1770.0
1505,Rajanna (Sircilla),2018-11-01,Paddy,2018,Nov,51387.6,1770.0,1770.0
1506,Rajanna (Sircilla),2018-12-01,Paddy,2018,Dec,30420.4,1770.1836734693877,1770.114673048349
1507,Rajanna (Sircilla),2019-01-01,Paddy,2019,Jan,1224.8000000000002,1770.0,1769.9999999999998
1508,Rajanna (Sircilla),2019-04-01,Paddy,2019,Apr,17877.6,1788.9583333333333,1779.867655613729
1509,Rajanna (Sircilla),2019-05-01,Paddy,2019,May,64385.98,1794.7619047619048,1787.22671146731
1510,Rajanna (Sircilla),2019-11-01,Paddy,2019,Nov,29182.760000000002,1833.1944444444443,1834.333579140561
1511,Rajanna (Sircilla),2019-12-01,Paddy,2019,Dec,22416.4,1835.0,1834.9999999999998
1512,Rangareddy,2016-10-01,Maize,2016,Oct,20727.0,1398.7,1406.7002460558692
1513,Rangareddy,2016-10-01,Paddy,2016,Oct,1795.0,1624.5714285714287,1605.5983286908079
1514,Rangareddy,2016-11-01,Maize,2016,Nov,73546.4,1386.578947368421,1404.7124808284293
1515,Rangareddy,2016-11-01,Paddy,2016,Nov,4220.0,1514.5625,1526.2348341232228
1516,Rangareddy,2016-12-01,Cotton,2016,Dec,330.0,4057.1428571428573,4071.212121212121
1517,Rangareddy,2016-12-01,Maize,2016,Dec,37703.0,1413.1666666666667,1415.1587672068536
1518,Rangareddy,2016-12-01,Onions,2016,Dec,7.0,1200.0,1200.0
1519,Rangareddy,2016-12-01,Paddy,2016,Dec,12797.2,1558.780487804878,1512.3895852217672
1520,Rangareddy,2017-01-01,Maize,2017,Jan,2124.0,1432.75,1398.238229755179
1521,Rangareddy,2017-01-01,Paddy,2017,Jan,723.0,1475.3333333333333,1503.0954356846473
1522,Rangareddy,2017-02-01,Onions,2017,Feb,7.0,1100.0,1100.0
1523,Rangareddy,2017-03-01,Onions,2017,Mar,740.0,1100.0,1100.0
1524,Rangareddy,2017-04-01,Chillies(Dry),2017,Apr,370.0,4312.5,4304.054054054054
1525,Rangareddy,2017-04-01,Cotton,2017,Apr,100.0,4600.0,4600.0
1526,Rangareddy,2017-04-01,Maize,2017,Apr,120.0,1522.857142857143,1530.4166666666667
1527,Rangareddy,2017-04-01,Onions,2017,Apr,9983.0,1100.0,1100.0
1528,Rangareddy,2017-04-01,Paddy,2017,Apr,582.0,1376.6666666666667,1334.1237113402062
1529,Rangareddy,2017-05-01,Chillies(Dry),2017,May,114.0,3380.0,3335.0877192982457
1530,Rangareddy,2017-05-01,Maize,2017,May,877.0,1543.642857142857,1531.2166476624857
1531,Rangareddy,2017-05-01,Onions,2017,May,5375.0,1100.0,1100.0
1532,Rangareddy,2017-05-01,Paddy,2017,May,18190.0,1460.2317073170732,1483.759510720176
1533,Rangareddy,2017-06-01,Maize,2017,Jun,192.0,1492.5,1465.9375
1534,Rangareddy,2017-06-01,Onions,2017,Jun,1899.0,1100.0,1100.0
1535,Rangareddy,2017-06-01,Paddy,2017,Jun,1517.0,1437.2222222222222,1459.2518127883982
1536,Rangareddy,2017-07-01,Maize,2017,Jul,30.0,1475.0,1475.0
1537,Rangareddy,2017-07-01,Onions,2017,Jul,2214.0,1135.7142857142858,1117.5022583559169
1538,Rangareddy,2017-08-01,Maize,2017,Aug,7.0,1440.0,1440.0
1539,Rangareddy,2017-08-01,Onions,2017,Aug,326.0,2110.0,2036.0276073619632
1540,Rangareddy,2017-09-01,Paddy,2017,Sep,686.0,1531.142857142857,1495.3804664723032
1541,Rangareddy,2017-10-01,Cotton,2017,Oct,7.0,3750.0,3750.0
1542,Rangareddy,2017-10-01,Maize,2017,Oct,11040.5,1395.888888888889,1418.8354241202844
1543,Rangareddy,2017-10-01,Onions,2017,Oct,80.0,2244.6666666666665,2350.0875
1544,Rangareddy,2017-10-01,Paddy,2017,Oct,1087.0,1635.8461538461538,1723.4848206071756
1545,Rangareddy,2017-11-01,Maize,2017,Nov,35782.5,1348.7241379310344,1331.5033466079788
1546,Rangareddy,2017-11-01,Paddy,2017,Nov,4763.0,1612.6666666666667,1606.5173210161663
1547,Rangareddy,2017-12-01,Maize,2017,Dec,14691.0,1282.6,1287.1629569123954
1548,Rangareddy,2017-12-01,Paddy,2017,Dec,2892.0,1654.2307692307693,1641.1255186721992
1549,Rangareddy,2018-01-01,Maize,2018,Jan,1372.0,1280.25,1281.7157434402332
1550,Rangareddy,2018-01-01,Paddy,2018,Jan,58.0,2300.0,2300.0
1551,Rangareddy,2018-02-01,Maize,2018,Feb,11.0,1260.0,1260.0
1552,Rangareddy,2018-04-01,Maize,2018,Apr,14228.0,1380.2941176470588,1422.9547371380377
1553,Rangareddy,2018-04-01,Onions,2018,Apr,10842.0,1100.0,1100.0
1554,Rangareddy,2018-04-01,Paddy,2018,Apr,5944.0,1340.125,1352.1096904441454
1555,Rangareddy,2018-05-01,Maize,2018,May,1454.0,1350.0,1404.5116918844567
1556,Rangareddy,2018-05-01,Onions,2018,May,5848.0599999999995,1100.0,1100.0
1557,Rangareddy,2018-05-01,Paddy,2018,May,18471.2,1514.8214285714287,1494.998592403309
1558,Rangareddy,2018-06-01,Onions,2018,Jun,1657.0,1160.0,1123.5365117682559
1559,Rangareddy,2018-10-01,Maize,2018,Oct,9035.5,1593.75,1691.5613967129655
1560,Rangareddy,2018-10-01,Paddy,2018,Oct,1266.0,1621.1,1630.1244075829384
1561,Rangareddy,2018-11-01,Cotton,2018,Nov,2649.0,5500.0,5500.0
1562,Rangareddy,2018-11-01,Maize,2018,Nov,9416.5,1589.888888888889,1587.484628046514
1563,Rangareddy,2018-11-01,Paddy,2018,Nov,12026.0,1681.9285714285713,1657.2982704141027
1564,Rangareddy,2018-12-01,Maize,2018,Dec,5666.0,1676.1,1657.4299329332862
1565,Rangareddy,2018-12-01,Paddy,2018,Dec,7950.0,1725.5454545454545,1693.8674213836478
1566,Rangareddy,2019-01-01,Maize,2019,Jan,612.0,1765.0,1765.0
1567,Rangareddy,2019-01-01,Paddy,2019,Jan,516.0,1780.0,1780.0
1568,Rangareddy,2019-02-01,Onions,2019,Feb,420.5,1100.0,1100.0
1569,Rangareddy,2019-04-01,Paddy,2019,Apr,583.0,1540.0,1510.891938250429
1570,Rangareddy,2019-05-01,Paddy,2019,May,6676.0,1684.590909090909,1619.9357399640503
1571,Rangareddy,2019-06-01,Onions,2019,Jun,214.0,1533.3333333333333,1517.9906542056074
1572,Rangareddy,2019-07-01,Onions,2019,Jul,59.0,1350.0,1350.0
1573,Rangareddy,2019-10-01,Maize,2019,Oct,476.0,1820.3333333333333,1817.5210084033613
1574,Rangareddy,2019-10-01,Paddy,2019,Oct,228.0,1685.0,1669.342105263158
1575,Rangareddy,2019-11-01,Maize,2019,Nov,6320.0,1760.8,1749.0295886075949
1576,Rangareddy,2019-11-01,Paddy,2019,Nov,3992.2,1755.357142857143,1725.9215470166826
1577,Rangareddy,2019-12-01,Maize,2019,Dec,3989.0,1882.5,1864.3700175482577
1578,Rangareddy,2019-12-01,Paddy,2019,Dec,5598.2,1836.875,1807.7064056303811
1579,Sanga Reddy,2014-03-01,Onions,2014,Mar,261.0,1100.0,1100.0
1580,Sanga Reddy,2015-04-01,Maize,2015,Apr,154.0,1238.0,1244.8376623376623
1581,Sanga Reddy,2015-05-01,Maize,2015,May,73.0,1219.4,1226.9178082191781
1582,Sanga Reddy,2015-06-01,Maize,2015,Jun,38.0,1260.0,1261.9736842105262
1583,Sanga Reddy,2015-07-01,Maize,2015,Jul,26.0,1358.3333333333333,1350.0
1584,Sanga Reddy,2015-08-01,Maize,2015,Aug,27.0,1336.6666666666667,1329.6296296296296
1585,Sanga Reddy,2015-09-01,Maize,2015,Sep,7.0,1275.0,1275.0
1586,Sanga Reddy,2015-10-01,Cotton,2015,Oct,82.0,3879.181818181818,3871.4268292682927
1587,Sanga Reddy,2015-10-01,Maize,2015,Oct,5139.0,1312.6153846153845,1304.6242459622495
1588,Sanga Reddy,2015-10-01,Onions,2015,Oct,104.0,1883.75,1867.7403846153845
1589,Sanga Reddy,2015-11-01,Cotton,2015,Nov,70.0,4024.6,4024.6
1590,Sanga Reddy,2015-11-01,Maize,2015,Nov,4052.0,1397.9259259259259,1339.1080947680157
1591,Sanga Reddy,2015-12-01,Cotton,2015,Dec,77.0,4150.272727272727,4150.272727272727
1592,Sanga Reddy,2015-12-01,Maize,2015,Dec,49.0,1434.2857142857142,1434.2857142857142
1593,Sanga Reddy,2016-04-01,Maize,2016,Apr,63.0,1419.0,1417.126984126984
1594,Sanga Reddy,2016-04-01,Onions,2016,Apr,14.0,1100.0,1100.0
1595,Sanga Reddy,2016-05-01,Maize,2016,May,66.0,1470.125,1468.378787878788
