,year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown,file
7136,2017,Kharif,Jagtial,Sarangapur,Paddy,2030.0,3132.0,File 20
7137,2017,Kharif,Jagtial,Beerpur,Paddy,2050.0,1720.0,File 20
7138,2017,Kharif,Jagtial,Raikal,Paddy,2100.0,2793.0,File 20
7139,2017,Kharif,Jagtial,Mallial,Paddy,2899.0,1243.0,File 20
7140,2017,Kharif,Jagtial,Kodimial,Paddy,995.0,698.0,File 20
7141,2017,Kharif,Jagtial,Medipalli,Paddy,2972.0,3120.0,File 20
7142,2017,Kharif,Jagtial,Dharmapuri,Paddy,1512.0,1459.0,File 20
7143,2017,Kharif,Jagtial,Buggaram,Paddy,1444.0,1163.0,File 20
7144,2017,Kharif,Jagtial,Gollapally,Paddy,2556.0,3350.0,File 20
7145,2017,Kharif,Jagtial,Pegadapalli,Paddy,2810.0,3069.0,File 20
7146,2017,Kharif,Jagtial,Velgatur,Paddy,3920.0,4256.0,File 20
7147,2017,Kharif,Jagtial,Korutla,Paddy,2558.0,3138.0,File 20
7148,2017,Kharif,Jagtial,Metpalli,Paddy,2782.0,3286.0,File 20
7149,2017,Kharif,Jagtial,Ibrahimpatnam,Paddy,1595.0,1899.0,File 20
7150,2017,Kharif,Jagtial,Mallapur,Paddy,2638.0,2799.0,File 20
7151,2017,Kharif,Jagtial,Kathalapur,Paddy,2940.0,2265.0,File 20
7152,2017,Kharif,Jagtial,Jagtial U,Maize,650.0,309.0,File 20
7153,2017,Kharif,Jagtial,Jagtial R ,Maize,1575.0,1601.0,File 20
7154,2017,Kharif,Jagtial,Sarangapur,Maize,540.0,388.0,File 20
7155,2017,Kharif,Jagtial,Beerpur,Maize,654.0,226.0,File 20
7156,2017,Kharif,Jagtial,Raikal,Maize,1635.0,1202.0,File 20
7157,2017,Kharif,Jagtial,Mallial,Maize,989.6,600.0,File 20
7158,2017,Kharif,Jagtial,Kodimial,Maize,435.6,98.0,File 20
7159,2017,Kharif,Jagtial,Medipalli,Maize,1683.0,2021.0,File 20
7160,2017,Kharif,Jagtial,Dharmapuri,Maize,522.0,95.0,File 20
7161,2017,Kharif,Jagtial,Buggaram,Maize,510.0,86.0,File 20
7162,2017,Kharif,Jagtial,Gollapally,Maize,966.0,964.0,File 20
7163,2017,Kharif,Jagtial,Pegadapalli,Maize,1160.0,753.0,File 20
7164,2017,Kharif,Jagtial,Velgatur,Maize,613.0,597.0,File 20
7165,2017,Kharif,Jagtial,Korutla,Maize,1310.0,1945.0,File 20
7166,2017,Kharif,Jagtial,Metpalli,Maize,2447.0,2918.0,File 20
7167,2017,Kharif,Jagtial,Ibrahimpatnam,Maize,2411.0,2470.0,File 20
7168,2017,Kharif,Jagtial,Mallapur,Maize,1845.0,2926.0,File 20
7169,2017,Kharif,Jagtial,Kathalapur,Maize,2756.0,2664.0,File 20
7296,2017,Kharif,Jagtial,Jagtial U,Cotton,55.0,5.0,File 20
7297,2017,Kharif,Jagtial,Jagtial R ,Cotton,112.0,64.0,File 20
7298,2017,Kharif,Jagtial,Sarangapur,Cotton,555.0,197.0,File 20
7299,2017,Kharif,Jagtial,Beerpur,Cotton,721.0,477.0,File 20
7300,2017,Kharif,Jagtial,Raikal,Cotton,296.0,205.0,File 20
7301,2017,Kharif,Jagtial,Mallial,Cotton,1175.2,437.0,File 20
7302,2017,Kharif,Jagtial,Kodimial,Cotton,5315.0,3510.0,File 20
7303,2017,Kharif,Jagtial,Medipalli,Cotton,178.0,141.0,File 20
7304,2017,Kharif,Jagtial,Dharmapuri,Cotton,756.0,917.0,File 20
7305,2017,Kharif,Jagtial,Buggaram,Cotton,810.0,253.0,File 20
7306,2017,Kharif,Jagtial,Gollapally,Cotton,889.0,854.0,File 20
7307,2017,Kharif,Jagtial,Pegadapalli,Cotton,1730.0,534.0,File 20
7308,2017,Kharif,Jagtial,Velgatur,Cotton,3147.0,2985.0,File 20
7309,2017,Kharif,Jagtial,Korutla,Cotton,0.0,,File 20
7310,2017,Kharif,Jagtial,Metpalli,Cotton,0.0,,File 20
7311,2017,Kharif,Jagtial,Ibrahimpatnam,Cotton,8.0,,File 20
7312,2017,Kharif,Jagtial,Mallapur,Cotton,8.0,,File 20
7313,2017,Kharif,Jagtial,Kathalapur,Cotton,269.0,230.0,File 20
7386,2018,Kharif,Jagtial,Jagtial U,Paddy,1008.0,1106.0,File 21
7387,2018,Kharif,Jagtial,Jagtial R,Paddy,2830.0,6392.999999999998,File 21
7388,2018,Kharif,Jagtial,Sarangapur,Paddy,2030.0,3108.0,File 21
7389,2018,Kharif,Jagtial,Beerpur,Paddy,2050.0,1080.0,File 21
7390,2018,Kharif,Jagtial,Raikal,Paddy,2100.0,3526.0,File 21
7391,2018,Kharif,Jagtial,Mallial,Paddy,2850.0,1650.0,File 21
7392,2018,Kharif,Jagtial,Kodimial,Paddy,995.0,1613.0,File 21
7393,2018,Kharif,Jagtial,Medipalli,Paddy,2920.0,2900.0,File 21
7394,2018,Kharif,Jagtial,Dharmapuri,Paddy,1512.0,2330.0,File 21
7395,2018,Kharif,Jagtial,Buggaram,Paddy,1444.0,1770.0,File 21
7396,2018,Kharif,Jagtial,Gollapally,Paddy,2500.0,5200.0,File 21
7397,2018,Kharif,Jagtial,Pegadapalli,Paddy,2810.0,4700.0,File 21
7398,2018,Kharif,Jagtial,Velgatur,Paddy,3935.0,3700.0,File 21
7399,2018,Kharif,Jagtial,Korutla,Paddy,2530.0,2260.0,File 21
7400,2018,Kharif,Jagtial,Metpalli,Paddy,2579.0,1673.0,File 21
7401,2018,Kharif,Jagtial,Ibrahimpatnam,Paddy,1595.0,1520.0,File 21
7402,2018,Kharif,Jagtial,Mallapur,Paddy,2580.0,1661.0,File 21
7403,2018,Kharif,Jagtial,Kathalapur,Paddy,2850.0,1202.0,File 21
7404,2018,Kharif,Jagtial,Jagtial U,Maize,650.0,609.0,File 21
7405,2018,Kharif,Jagtial,Jagtial R,Maize,1780.0,1695.0,File 21
7406,2018,Kharif,Jagtial,Sarangapur,Maize,620.0,670.0,File 21
7407,2018,Kharif,Jagtial,Beerpur,Maize,690.0,689.0,File 21
7408,2018,Kharif,Jagtial,Raikal,Maize,1810.0,1605.0,File 21
7409,2018,Kharif,Jagtial,Mallial,Maize,1120.0,959.0,File 21
7410,2018,Kharif,Jagtial,Kodimial,Maize,460.0,359.0,File 21
7411,2018,Kharif,Jagtial,Medipalli,Maize,1710.0,2021.0,File 21
7412,2018,Kharif,Jagtial,Dharmapuri,Maize,630.0,1026.0,File 21
7413,2018,Kharif,Jagtial,Buggaram,Maize,550.0,448.0,File 21
7414,2018,Kharif,Jagtial,Gollapally,Maize,1120.0,1215.0,File 21
7415,2018,Kharif,Jagtial,Pegadapalli,Maize,1260.0,953.0,File 21
7416,2018,Kharif,Jagtial,Velgatur,Maize,795.0,770.0,File 21
7417,2018,Kharif,Jagtial,Korutla,Maize,1360.0,2219.0,File 21
7418,2018,Kharif,Jagtial,Metpalli,Maize,2447.0,4180.0,File 21
7419,2018,Kharif,Jagtial,Ibrahimpatnam,Maize,2462.0,2750.0,File 21
7420,2018,Kharif,Jagtial,Mallapur,Maize,1850.0,3397.0,File 21
7421,2018,Kharif,Jagtial,Kathalapur,Maize,1915.0,2864.0,File 21
7548,2018,Kharif,Jagtial,Jagtial U,Cotton,55.0,18.0,File 21
7549,2018,Kharif,Jagtial,Jagtial R,Cotton,112.0,79.2,File 21
7550,2018,Kharif,Jagtial,Sarangapur,Cotton,250.0,120.0,File 21
7551,2018,Kharif,Jagtial,Beerpur,Cotton,428.0,502.0,File 21
7552,2018,Kharif,Jagtial,Raikal,Cotton,220.0,190.0,File 21
7553,2018,Kharif,Jagtial,Mallial,Cotton,758.0,568.0,File 21
7554,2018,Kharif,Jagtial,Kodimial,Cotton,4328.0,2020.0,File 21
7555,2018,Kharif,Jagtial,Medipalli,Cotton,160.0,192.0,File 21
7556,2018,Kharif,Jagtial,Dharmapuri,Cotton,489.0,212.0,File 21
7557,2018,Kharif,Jagtial,Buggaram,Cotton,688.0,106.0,File 21
7558,2018,Kharif,Jagtial,Gollapally,Cotton,672.0,720.0,File 21
7559,2018,Kharif,Jagtial,Pegadapalli,Cotton,1519.0,870.0,File 21
7560,2018,Kharif,Jagtial,Velgatur,Cotton,2928.0,2480.0,File 21
7561,2018,Kharif,Jagtial,Korutla,Cotton,0.0,0.0,File 21
7562,2018,Kharif,Jagtial,Metpalli,Cotton,0.0,0.0,File 21
7563,2018,Kharif,Jagtial,Ibrahimpatnam,Cotton,0.0,0.0,File 21
7564,2018,Kharif,Jagtial,Mallapur,Cotton,0.0,0.0,File 21
7565,2018,Kharif,Jagtial,Kathalapur,Cotton,240.0,300.0,File 21
7656,2016,Rabi,Jagtial,Jagtial R,Paddy,1100.0,5500.0,File 22
7657,2016,Rabi,Jagtial,Jagtial U,Paddy,147.0,600.0,File 22
7658,2016,Rabi,Jagtial,Sarangapur,Paddy,1090.0,2611.0,File 22
7659,2016,Rabi,Jagtial,Beerupur,Paddy,1634.0,2260.0,File 22
7660,2016,Rabi,Jagtial,Raikal,Paddy,1077.0,2780.0,File 22
7661,2016,Rabi,Jagtial,Mallial,Paddy,2876.0,2420.0,File 22
7662,2016,Rabi,Jagtial,Kodimial,Paddy,1358.0,1809.0,File 22
7663,2016,Rabi,Jagtial,Medipally,Paddy,3476.0,3850.0,File 22
7664,2016,Rabi,Jagtial,Korutla,Paddy,2246.2,2450.0,File 22
7665,2016,Rabi,Jagtial,Metpalli,Paddy,2046.0,3288.0,File 22
7666,2016,Rabi,Jagtial,Mallapur,Paddy,1056.4,3262.0,File 22
7667,2016,Rabi,Jagtial,Ibrahimpatnam,Paddy,1115.2,1750.0,File 22
7668,2016,Rabi,Jagtial,Kathlapur,Paddy,1810.6,2541.0,File 22
7669,2016,Rabi,Jagtial,Dharmapuri,Paddy,971.0,3710.0,File 22
7670,2016,Rabi,Jagtial,Buggaram,Paddy,916.0,3270.0,File 22
7671,2016,Rabi,Jagtial,Gollapally,Paddy,1922.2,2500.0,File 22
7672,2016,Rabi,Jagtial,Pegadapalli,Paddy,1221.6,4200.0,File 22
7673,2016,Rabi,Jagtial,Velgatoor,Paddy,3941.0,4800.0,File 22
7674,2016,Rabi,Jagtial,Jagtial R,Maize,200.0,250.0,File 22
7675,2016,Rabi,Jagtial,Jagtial U,Maize,129.0,96.0,File 22
7676,2016,Rabi,Jagtial,Sarangapur,Maize,301.0,350.0,File 22
7677,2016,Rabi,Jagtial,Beerupur,Maize,350.0,350.0,File 22
7678,2016,Rabi,Jagtial,Raikal,Maize,902.0,758.0,File 22
7679,2016,Rabi,Jagtial,Mallial,Maize,758.0,132.0,File 22
7680,2016,Rabi,Jagtial,Kodimial,Maize,49.0,35.0,File 22
7681,2016,Rabi,Jagtial,Medipally,Maize,1072.0,525.0,File 22
7682,2016,Rabi,Jagtial,Korutla,Maize,642.0,3100.0,File 22
7683,2016,Rabi,Jagtial,Metpalli,Maize,300.4,822.0,File 22
7684,2016,Rabi,Jagtial,Mallapur,Maize,724.0,837.0,File 22
7685,2016,Rabi,Jagtial,Ibrahimpatnam,Maize,566.8,1300.0,File 22
7686,2016,Rabi,Jagtial,Kathlapur,Maize,419.2,76.0,File 22
7687,2016,Rabi,Jagtial,Dharmapuri,Maize,573.0,1110.0,File 22
7688,2016,Rabi,Jagtial,Buggaram,Maize,301.0,770.0,File 22
7689,2016,Rabi,Jagtial,Gollapally,Maize,542.6,609.0,File 22
7690,2016,Rabi,Jagtial,Pegadapalli,Maize,286.2,620.0,File 22
7691,2016,Rabi,Jagtial,Velgatoor,Maize,887.2,950.0,File 22
7890,2016,Rabi,Jagtial,Jagtial R,Onions,0.0,0.0,File 22
7891,2016,Rabi,Jagtial,Jagtial U,Onions,0.0,0.0,File 22
7892,2016,Rabi,Jagtial,Sarangapur,Onions,0.0,0.0,File 22
7893,2016,Rabi,Jagtial,Beerupur,Onions,0.0,0.0,File 22
7894,2016,Rabi,Jagtial,Raikal,Onions,0.0,0.0,File 22
7895,2016,Rabi,Jagtial,Mallial,Onions,0.0,0.0,File 22
7896,2016,Rabi,Jagtial,Kodimial,Onions,0.0,0.0,File 22
7897,2016,Rabi,Jagtial,Medipally,Onions,0.0,0.0,File 22
7898,2016,Rabi,Jagtial,Korutla,Onions,110.8,0.0,File 22
7899,2016,Rabi,Jagtial,Metpalli,Onions,27.8,0.0,File 22
7900,2016,Rabi,Jagtial,Mallapur,Onions,54.8,0.0,File 22
7901,2016,Rabi,Jagtial,Ibrahimpatnam,Onions,41.0,10.0,File 22
7902,2016,Rabi,Jagtial,Kathlapur,Onions,46.0,59.0,File 22
7903,2016,Rabi,Jagtial,Dharmapuri,Onions,14.0,0.0,File 22
7904,2016,Rabi,Jagtial,Buggaram,Onions,0.0,0.0,File 22
7905,2016,Rabi,Jagtial,Gollapally,Onions,8.0,0.0,File 22
7906,2016,Rabi,Jagtial,Pegadapalli,Onions,24.0,0.0,File 22
7907,2016,Rabi,Jagtial,Velgatoor,Onions,0.0,0.0,File 22
8034,2018,Rabi,Jagtial,Jagtial R,Paddy,1150.0,5350.0,File 23
8035,2018,Rabi,Jagtial,Jagtial U,Paddy,147.0,1038.0,File 23
8036,2018,Rabi,Jagtial,Sarangapur,Paddy,1090.0,2913.0,File 23
8037,2018,Rabi,Jagtial,Beerpur,Paddy,1634.0,1639.0,File 23
8038,2018,Rabi,Jagtial,Raikal,Paddy,1177.0,4252.0,File 23
8039,2018,Rabi,Jagtial,Mallial,Paddy,2876.0,1225.0,File 23
8040,2018,Rabi,Jagtial,Kodimial,Paddy,1358.0,573.0,File 23
8041,2018,Rabi,Jagtial,Medipalli,Paddy,3476.0,3429.0,File 23
8042,2018,Rabi,Jagtial,Dharmapuri,Paddy,971.0,1994.0,File 23
8043,2018,Rabi,Jagtial,Buggaram,Paddy,916.0,1200.0,File 23
8044,2018,Rabi,Jagtial,Gollapalli,Paddy,1922.2,5444.0,File 23
8045,2018,Rabi,Jagtial,Pegadapalli,Paddy,1221.6,4822.0,File 23
8046,2018,Rabi,Jagtial,Velgatoor,Paddy,3941.0,1942.0,File 23
8047,2018,Rabi,Jagtial,Korutla,Paddy,2256.2,4175.0,File 23
8048,2018,Rabi,Jagtial,Metpalli,Paddy,2096.0,2526.0,File 23
8049,2018,Rabi,Jagtial,Mallapur,Paddy,1056.4,2284.0,File 23
8050,2018,Rabi,Jagtial,Ibrahimpatnam,Paddy,1115.2,2232.0,File 23
8051,2018,Rabi,Jagtial,Kathalapur,Paddy,1815.0,1897.0,File 23
8052,2018,Rabi,Jagtial,Jagtial R,Maize,200.0,950.0,File 23
8053,2018,Rabi,Jagtial,Jagtial U,Maize,129.0,410.0,File 23
8054,2018,Rabi,Jagtial,Sarangapur,Maize,301.0,149.0,File 23
8055,2018,Rabi,Jagtial,Beerpur,Maize,350.0,90.0,File 23
8056,2018,Rabi,Jagtial,Raikal,Maize,802.0,546.0,File 23
8057,2018,Rabi,Jagtial,Mallial,Maize,758.0,139.0,File 23
8058,2018,Rabi,Jagtial,Kodimial,Maize,49.0,53.0,File 23
8059,2018,Rabi,Jagtial,Medipalli,Maize,1022.0,614.0,File 23
8060,2018,Rabi,Jagtial,Dharmapuri,Maize,573.0,64.0,File 23
8061,2018,Rabi,Jagtial,Buggaram,Maize,301.0,46.0,File 23
8062,2018,Rabi,Jagtial,Gollapalli,Maize,542.6,214.0,File 23
8063,2018,Rabi,Jagtial,Pegadapalli,Maize,286.2,1005.0,File 23
8064,2018,Rabi,Jagtial,Velgatoor,Maize,787.2,304.0,File 23
8065,2018,Rabi,Jagtial,Korutla,Maize,642.0,2055.0,File 23
8066,2018,Rabi,Jagtial,Metpalli,Maize,300.4,425.0,File 23
8067,2018,Rabi,Jagtial,Mallapur,Maize,724.0,1091.0,File 23
8068,2018,Rabi,Jagtial,Ibrahimpatnam,Maize,520.0,1414.0,File 23
8069,2018,Rabi,Jagtial,Kathalapur,Maize,419.2,42.0,File 23
8322,2018,Rabi,Jagtial,Ibrahimpatnam,Paddy,1728.0,1881.0,File 24
8323,2018,Rabi,Jagtial,Mallapur,Paddy,1459.0,2411.0,File 24
8324,2018,Rabi,Jagtial,Raikal,Paddy,2246.0,1873.0,File 24
8325,2018,Rabi,Jagtial,Beerpur,Paddy,2153.0,310.0,File 24
8326,2018,Rabi,Jagtial,Sarangapur,Paddy,2856.0,3184.0,File 24
8327,2018,Rabi,Jagtial,Dharmapuri,Paddy,2162.0,253.0,File 24
8328,2018,Rabi,Jagtial,Buggaram,Paddy,792.0,63.0,File 24
8329,2018,Rabi,Jagtial,Jagtial R,Paddy,3591.0,6392.999999999998,File 24
8330,2018,Rabi,Jagtial,Jagtial U,Paddy,2263.0,1250.0,File 24
8331,2018,Rabi,Jagtial,Medipalli,Paddy,2629.0,2461.0,File 24
8332,2018,Rabi,Jagtial,Korutla,Paddy,2422.0,1927.0,File 24
8333,2018,Rabi,Jagtial,Metpalli,Paddy,2069.0,2148.0,File 24
8334,2018,Rabi,Jagtial,Kathalapur,Paddy,2251.0,1318.0,File 24
8335,2018,Rabi,Jagtial,Kodimyal,Paddy,1106.0,1446.0,File 24
8336,2018,Rabi,Jagtial,Mallial,Paddy,1386.0,2079.0,File 24
8337,2018,Rabi,Jagtial,Pegadapalli,Paddy,3448.0,2300.0,File 24
8338,2018,Rabi,Jagtial,Gollapalli,Paddy,3689.0,2531.0,File 24
8339,2018,Rabi,Jagtial,Velgatur,Paddy,3483.0,1557.0,File 24
8376,2018,Rabi,Jagtial,Ibrahimpatnam,Maize,843.0,1224.0,File 24
8377,2018,Rabi,Jagtial,Mallapur,Maize,886.0,334.0,File 24
8378,2018,Rabi,Jagtial,Raikal,Maize,674.0,525.0,File 24
8379,2018,Rabi,Jagtial,Beerpur,Maize,128.0,68.0,File 24
8380,2018,Rabi,Jagtial,Sarangapur,Maize,529.0,152.0,File 24
8381,2018,Rabi,Jagtial,Dharmapuri,Maize,385.0,264.0,File 24
8382,2018,Rabi,Jagtial,Buggaram,Maize,64.0,50.0,File 24
8383,2018,Rabi,Jagtial,Jagtial R,Maize,864.0,473.0,File 24
8384,2018,Rabi,Jagtial,Jagtial U,Maize,703.0,350.0,File 24
8385,2018,Rabi,Jagtial,Medipalli,Maize,464.0,247.0,File 24
8386,2018,Rabi,Jagtial,Korutla,Maize,630.0,789.0,File 24
8387,2018,Rabi,Jagtial,Metpalli,Maize,627.0,1245.0,File 24
8388,2018,Rabi,Jagtial,Kathalapur,Maize,78.0,45.0,File 24
8389,2018,Rabi,Jagtial,Kodimyal,Maize,40.0,180.0,File 24
8390,2018,Rabi,Jagtial,Mallial,Maize,293.0,192.0,File 24
8391,2018,Rabi,Jagtial,Pegadapalli,Maize,813.0,223.0,File 24
8392,2018,Rabi,Jagtial,Gollapalli,Maize,362.0,400.0,File 24
8393,2018,Rabi,Jagtial,Velgatur,Maize,822.0,40.0,File 24
8502,2018,Rabi,Jagtial,Ibrahimpatnam,Onions,35.0,33.0,File 24
8503,2018,Rabi,Jagtial,Mallapur,Onions,36.0,70.0,File 24
8504,2018,Rabi,Jagtial,Raikal,Onions,51.0,,File 24
8505,2018,Rabi,Jagtial,Beerpur,Onions,2.0,,File 24
8506,2018,Rabi,Jagtial,Sarangapur,Onions,1.0,,File 24
8507,2018,Rabi,Jagtial,Dharmapuri,Onions,7.0,,File 24
8508,2018,Rabi,Jagtial,Buggaram,Onions,1.0,,File 24
8509,2018,Rabi,Jagtial,Jagtial R,Onions,35.0,,File 24
8510,2018,Rabi,Jagtial,Jagtial U,Onions,27.0,,File 24
8511,2018,Rabi,Jagtial,Medipalli,Onions,82.0,,File 24
8512,2018,Rabi,Jagtial,Korutla,Onions,31.0,61.0,File 24
8513,2018,Rabi,Jagtial,Metpalli,Onions,31.0,28.0,File 24
8514,2018,Rabi,Jagtial,Kathalapur,Onions,42.0,,File 24
8515,2018,Rabi,Jagtial,Kodimyal,Onions,0.0,,File 24
8516,2018,Rabi,Jagtial,Mallial,Onions,10.0,,File 24
8517,2018,Rabi,Jagtial,Pegadapalli,Onions,1.0,,File 24
8518,2018,Rabi,Jagtial,Gollapalli,Onions,11.0,,File 24
8519,2018,Rabi,Jagtial,Velgatur,Onions,4.0,,File 24
8646,2018,Kharif,Jangaon,Narmetta,Paddy,844.0,950.0,File 25
8647,2018,Kharif,Jangaon,Bachannapeta,Paddy,1792.0,2638.0,File 25
8648,2018,Kharif,Jangaon,Jangaon,Paddy,1925.0,3186.0,File 25
8649,2018,Kharif,Jangaon,Lingal Ghanpur,Paddy,1628.0,1453.0,File 25
8650,2018,Kharif,Jangaon,Raghunathapalle,Paddy,2392.0,2436.0,File 25
8651,2018,Kharif,Jangaon,Palakurthi,Paddy,2396.0,2453.0,File 25
8652,2018,Kharif,Jangaon,Devaruppula,Paddy,1160.0,1340.0,File 25
8653,2018,Kharif,Jangaon,Kodakondla,Paddy,1512.0,2408.0,File 25
8654,2018,Kharif,Jangaon,Station Ghanpur,Paddy,1749.0,2567.9,File 25
8655,2018,Kharif,Jangaon,Zaffargadh,Paddy,2382.0,1487.0,File 25
8656,2018,Kharif,Jangaon,Chilpur,Paddy,1239.0,2388.5,File 25
8657,2018,Kharif,Jangaon,Tharigoppula,Paddy,846.0,1134.0,File 25
8658,2018,Kharif,Jangaon,Gundala,Paddy,1214.0,1763.0,File 25
8672,2018,Kharif,Jangaon,Narmetta,Maize,1413.0,1373.0,File 25
8673,2018,Kharif,Jangaon,Bachannapeta,Maize,2135.0,458.5,File 25
8674,2018,Kharif,Jangaon,Jangaon,Maize,675.0,293.0,File 25
8675,2018,Kharif,Jangaon,Lingal Ghanpur,Maize,202.0,75.0,File 25
8676,2018,Kharif,Jangaon,Raghunathapalle,Maize,1128.0,1133.0,File 25
8677,2018,Kharif,Jangaon,Palakurthi,Maize,1609.0,461.0,File 25
8678,2018,Kharif,Jangaon,Devaruppula,Maize,117.0,20.0,File 25
8679,2018,Kharif,Jangaon,Kodakondla,Maize,234.0,1.0,File 25
8680,2018,Kharif,Jangaon,Station Ghanpur,Maize,3896.0,2104.3,File 25
8681,2018,Kharif,Jangaon,Zaffargadh,Maize,826.0,711.0,File 25
8682,2018,Kharif,Jangaon,Chilpur,Maize,488.0,1437.0,File 25
8683,2018,Kharif,Jangaon,Tharigoppula,Maize,1417.0,1407.0,File 25
8684,2018,Kharif,Jangaon,Gundala,Maize,39.0,8.0,File 25
8763,2018,Kharif,Jangaon,Narmetta,Cotton,1784.0,3222.0,File 25
8764,2018,Kharif,Jangaon,Bachannapeta,Cotton,3431.0,5432.9,File 25
8765,2018,Kharif,Jangaon,Jangaon,Cotton,2542.0,4547.0,File 25
8766,2018,Kharif,Jangaon,Lingal Ghanpur,Cotton,4929.0,5872.4,File 25
8767,2018,Kharif,Jangaon,Raghunathapalle,Cotton,6054.0,6392.999999999998,File 25
8768,2018,Kharif,Jangaon,Palakurthi,Cotton,6102.749999999998,6392.999999999998,File 25
8769,2018,Kharif,Jangaon,Devaruppula,Cotton,3976.0,6392.999999999998,File 25
8770,2018,Kharif,Jangaon,Kodakondla,Cotton,1605.0,3296.0,File 25
8771,2018,Kharif,Jangaon,Station Ghanpur,Cotton,5143.0,4771.0,File 25
8772,2018,Kharif,Jangaon,Zaffargadh,Cotton,6102.749999999998,6392.999999999998,File 25
8773,2018,Kharif,Jangaon,Chilpur,Cotton,3245.0,3238.1,File 25
8774,2018,Kharif,Jangaon,Tharigoppula,Cotton,2520.0,2884.0,File 25
8775,2018,Kharif,Jangaon,Gundala,Cotton,770.0,6392.999999999998,File 25
8815,2019,Kharif,Jangaon,Bachannapeta,Paddy,1808.2,1750.0,File 26
8816,2019,Kharif,Jangaon,Chilpur,Paddy,1486.4,2377.6,File 26
8817,2019,Kharif,Jangaon,Devaruppula,Paddy,1239.8,1020.0,File 26
8818,2019,Kharif,Jangaon,Ghanpur,Paddy,1938.6,1939.2,File 26
8819,2019,Kharif,Jangaon,Gundala,Paddy,1374.0,1435.0,File 26
8820,2019,Kharif,Jangaon,Jangaon,Paddy,2066.8,2712.8,File 26
8821,2019,Kharif,Jangaon,Kodakondla,Paddy,1723.2,1354.0,File 26
8822,2019,Kharif,Jangaon,Lingala Ghanpur,Paddy,1618.6,1661.2,File 26
8823,2019,Kharif,Jangaon,Narmetta,Paddy,841.4,742.4,File 26
8824,2019,Kharif,Jangaon,Palakurthi,Paddy,2311.0,2500.0,File 26
8825,2019,Kharif,Jangaon,Raghunathpally,Paddy,2389.2,2275.6,File 26
8826,2019,Kharif,Jangaon,Tharigoppula,Paddy,881.2,522.0,File 26
8827,2019,Kharif,Jangaon,Zaffargadh,Paddy,2020.0,1622.0,File 26
8828,2019,Kharif,Jangaon,Bachannapeta,Maize,2098.0,1250.0,File 26
8829,2019,Kharif,Jangaon,Chilpur,Maize,1797.0,1429.2,File 26
8830,2019,Kharif,Jangaon,Devaruppula,Maize,81.0,292.0,File 26
8831,2019,Kharif,Jangaon,Ghanpur,Maize,2652.8,2653.2,File 26
8832,2019,Kharif,Jangaon,Gundala,Maize,1523.0,1560.0,File 26
8833,2019,Kharif,Jangaon,Jangaon,Maize,688.4,250.0,File 26
8834,2019,Kharif,Jangaon,Kodakondla,Maize,189.0,189.0,File 26
8835,2019,Kharif,Jangaon,Lingala Ghanpur,Maize,187.2,360.0,File 26
8836,2019,Kharif,Jangaon,Narmetta,Maize,1448.5,1121.2,File 26
8837,2019,Kharif,Jangaon,Palakurthi,Maize,1460.4,1010.0,File 26
8838,2019,Kharif,Jangaon,Raghunathpally,Maize,1152.6,903.0,File 26
8839,2019,Kharif,Jangaon,Tharigoppula,Maize,1459.7,990.0,File 26
8840,2019,Kharif,Jangaon,Zaffargadh,Maize,860.4,792.0,File 26
8906,2019,Kharif,Jangaon,Bachannapeta,Cotton,4534.6,3319.6,File 26
8907,2019,Kharif,Jangaon,Chilpur,Cotton,2833.6,3067.6,File 26
8908,2019,Kharif,Jangaon,Devaruppula,Cotton,5807.6,6392.999999999998,File 26
8909,2019,Kharif,Jangaon,Ghanpur,Cotton,5279.8,5280.0,File 26
8910,2019,Kharif,Jangaon,Gundala,Cotton,3033.0,3040.0,File 26
8911,2019,Kharif,Jangaon,Jangaon,Cotton,3528.0,3829.6,File 26
8912,2019,Kharif,Jangaon,Kodakondla,Cotton,2454.0,2801.0,File 26
8913,2019,Kharif,Jangaon,Lingala Ghanpur,Cotton,6102.749999999998,5161.6,File 26
8914,2019,Kharif,Jangaon,Narmetta,Cotton,3084.4,2962.0,File 26
8915,2019,Kharif,Jangaon,Palakurthi,Cotton,6102.749999999998,6392.999999999998,File 26
8916,2019,Kharif,Jangaon,Raghunathpally,Cotton,6102.749999999998,6392.999999999998,File 26
8917,2019,Kharif,Jangaon,Tharigoppula,Cotton,2928.8,2892.4,File 26
8918,2019,Kharif,Jangaon,Zaffargadh,Cotton,6102.749999999998,6190.0,File 26
8984,2017,Rabi,Jangaon,Bachannapeta,Maize,289.0,44.4,File 27
8985,2017,Rabi,Jangaon,Devaruppala,Maize,53.0,25.0,File 27
8986,2017,Rabi,Jangaon,Station Ghanpur,Maize,3756.0,1635.0,File 27
8987,2017,Rabi,Jangaon,Jangaon,Maize,361.0,165.0,File 27
8988,2017,Rabi,Jangaon,Kondakondla,Maize,276.0,1.0,File 27
8989,2017,Rabi,Jangaon,Lingala Ghanpur,Maize,199.0,20.0,File 27
8990,2017,Rabi,Jangaon,Narmetta,Maize,1102.0,165.0,File 27
8991,2017,Rabi,Jangaon,Palakurthi,Maize,902.0,421.0,File 27
8992,2017,Rabi,Jangaon,Raghunathapalle,Maize,838.0,324.0,File 27
